"source_file","dataset","study","obstype","methods_all","pred_order","pred_family","pred_genus","pred_species","pred_mass_g","prey_class","prey_order","prey_species","prey_id_level","prey_mass_g","count","percent","country","lat","lon","year"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Reptilia","Squamata","Serpentes","Suborder",NA,19,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Eulipotyphla","Blarina brevicauda","Species",NA,14,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Galliformes","Colinus virginianus","Species",NA,14,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Galliformes","Gallus gallus","Species",NA,9,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Osteichthyes","","Osteichthyes","Superclass",NA,9,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Carnivora","Mephitis mephitis","Species",NA,9,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Rodentia","Sciurus niger","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Rodentia","Sciurus carolinensis","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Rodentia","Ondatra zibethicus","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Columbiformes","Columba livia","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Gruiformes","Fulica americana","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Lagomorpha","Lepus sp","Genus",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Amphibia","Anura","Anura","Order",NA,9,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Rodentia","Muridae","Family",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Passeriformes","Corvus brachyrhynchos","Species",NA,5,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Galliformes","Phasianus colchicus","Species",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Charadriiformes","Charadrius vociferus","Species",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Mammalia","Rodentia","Synaptomys cooperi","Species",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Columbiformes","Zenaida macroura","Species",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1736,"Korschgen and Stuart 1972","Stomach","Stomach+Pellet","Strigiformes","Strigidae","Bubo","Bubo virginianus",NA,"Aves","Coraciiformes","Megaceryle alcyon","Species",NA,1,NA,"USA",38.669,-94.199,"1958.5"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,25,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Diptera","Diptera","Order",NA,1,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Hymenoptera","Hymenoptera","Order",NA,3,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Odonata","Odonata","Order",NA,14,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Orthoptera","Orthoptera","Order",NA,87,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Insecta","Trichoptera","Trichoptera","Order",NA,1,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Mammalia","Rodentia","Rodentia","Order",NA,1,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1784,"Yanez et al 1980","Stomach","Stomach","Falconiformes","Falconidae","Falco","Falco sparverius",NA,"Reptilia","Squamata","Liolaemus lemniscatus","Species",NA,2,NA,"Chile",-32.35,-70.53,"1979"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Rodentia","Muroidea","Superfamily",NA,14,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Mammalia","Lagomorpha","Sylvilagus sp","Genus",NA,7,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Galliformes","Phasianus colchicus","Species",NA,2,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Columbiformes","Zenaida macroura","Species",NA,2,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Piciformes","Colaptes auratus","Species",NA,5,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Charadriiformes","Charadrius vociferus","Species",NA,2,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Sturnella neglecta","Species",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Agelaius phoeniceus","Species",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Dolichonyx oryzivorus","Species",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Turdus migratorius","Species",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Passerellidae","Family",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Quiscalus sp","Genus",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Passeriformes","Passeriformes","Order",NA,24,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Aves","Galliformes","Gallus gallus","Species",NA,2,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Amphibia","Anura","Anura","Order",NA,2,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1857,"Randall 1940","Stomach","Stomach","Accipitriformes","Acciptridae","Circus","Circus hudsonius",NA,"Reptilia","Squamata","Thamnophis sp","Genus",NA,1,NA,"USA",40.546,-75.456,"1939"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Mammalia","Peramelemorphia","Perameles gunnii","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Mammalia","Rodentia","Rattus rattus","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Mammalia","Rodentia","Mus musculus","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Mammalia","Lagomorpha","Oryctolagus cuniculus","Species",NA,4,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Mammalia","Carnivora","Felis catus","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Galliformes","Pavo cristatus","Species",NA,4,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Galliformes","Gallus gallus","Species",NA,29,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Galliformes","Phasianus colchicus","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Columbiformes","Columba livia","Species",NA,7,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Columbiformes","Phaps chalcoptera","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Psittaciformes","Cacatua roseicapilla","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Psittaciformes","Lathamus discolor","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Psittaciformes","Platycercus caledonicus","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Psittaciformes","Platycercus eximius","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Turdus merula","Species",NA,5,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Rhipidura fuliginosa","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Malurus cyaneus","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Anthochaera paradoxa","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Carduelis carduelis","Species",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Sturnus vulgaris","Species",NA,7,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Aves","Passeriformes","Cracticus torquatus","Species",NA,1,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,5,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",1941,"Olsen et al 1990","Stomach","Stomach+Pellet+Follow","Accipitriformes","Acciptridae","Accipiter","Accipiter fasciatus",NA,"Arachnida","Araneae","Lycosidae","Family",NA,2,NA,"Australia",-42.091,145.968,"1982"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Carabidae","Family",NA,18,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Harpalus sp","Genus",NA,13,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Pasimachus sp","Genus",NA,10,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Curculionidae","Family",NA,10,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Scarabaeidae","Family",NA,6,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Canthon imitator","Species",NA,20,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Ligyrus gibbosus","Species",NA,4,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Phanaeus vindex","Species",NA,6,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Strategus antaeus","Species",NA,19,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Strategus splenders","Species",NA,4,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Strategus sp","Genus",NA,6,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Coleoptera","Coleoptera","Order",NA,17,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Hemiptera","Hemiptera","Order",NA,4,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Lepidoptera","Phalaenidae","Family",NA,3,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Orthoptera","Acrididae","Family",NA,11,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Orthoptera","Orthoptera","Order",NA,10,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Insecta","Hymenoptera","Formicidae","Family",NA,5,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Entognatha","","Collembola","Subclass",NA,2,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"","","Invertebrate","Subphylum",NA,2,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Aves","","Caenogastropoda","Subclass",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Arachnida","Opiliones","Opiliones","Order",NA,2,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Arachnida","Araneae","Lycosidae","Family",NA,11,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Malacostraca","Decapoda","Cambarus sp","Genus",NA,3,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Mammalia","Rodentia","Cricetidae","Family",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Mammalia","Rodentia","Sciuridae","Family",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Mammalia","Rodentia","Rodentia","Order",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Mammalia","Lagomorpha","Sylvilagus sp","Genus",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Aves","Passeriformes","PIpilo erythrophthalmus","Species",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Aves","Passeriformes","Ammodramus sp","Genus",NA,2,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Aves","Passeriformes","Dumetella carolinensis","Species",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Reptilia","Squamata","Natrix sp","Genus",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Reptilia","Squamata","Anolis carolinensis","Species",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Reptilia","Squamata","Squamata","Order",NA,4,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Amphibia","Anura","Bufo sp","Genus",NA,5,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Amphibia","Anura","Hyla sp","Genus",NA,1,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2025,"Lewis 1973","Stomach","Stomach","Strigiformes","Strigidae","Athene","Athene cunicularia",NA,"Amphibia","Anura","Rana sp","Genus",NA,4,NA,"USA",28.27,-81.627,"1973"
"new_RaptorDiets.csv",2054,"Whalen et al 2000","Stomach","Stomach","Strigiformes","Strigidae","Aegolius","Aegolius acadicus",NA,"Mammalia","Eulipotyphla","Blarina brevicauda","Species",NA,1,NA,"USA",37.167,-75.833,"1996"
"new_RaptorDiets.csv",2054,"Whalen et al 2000","Stomach","Stomach","Strigiformes","Strigidae","Aegolius","Aegolius acadicus",NA,"Mammalia","Rodentia","Mus musculus","Species",NA,1,NA,"USA",37.167,-75.833,"1996"
"new_RaptorDiets.csv",2054,"Whalen et al 2000","Stomach","Stomach","Strigiformes","Strigidae","Aegolius","Aegolius acadicus",NA,"Insecta","Lepidoptera","Lepidoptera","Order",NA,6,NA,"USA",37.167,-75.833,"1996"
"new_RaptorDiets.csv",2054,"Whalen et al 2000","Stomach","Stomach","Strigiformes","Strigidae","Aegolius","Aegolius acadicus",NA,"Insecta","Hemiptera","Hemiptera","Order",NA,1,NA,"USA",37.167,-75.833,"1996"
"new_RaptorDiets.csv",2054,"Whalen et al 2000","Stomach","Stomach","Strigiformes","Strigidae","Aegolius","Aegolius acadicus",NA,"Insecta","Orthoptera","Orthoptera","Order",NA,1,NA,"USA",37.167,-75.833,"1996"
"new_RaptorDiets.csv",2072,"Latkova et al 2012","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Otus","Otus scops",NA,"Arachnida","Araneae","Araneidae","Suborder",NA,4,NA,"Romania",46.448,24.558,"2008"
"new_RaptorDiets.csv",2072,"Latkova et al 2012","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Otus","Otus scops",NA,"Arachnida","Araneae","Araneus sp","Genus",NA,5,NA,"Romania",46.448,24.558,"2008"
"new_RaptorDiets.csv",2072,"Latkova et al 2012","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Otus","Otus scops",NA,"Insecta","Orthoptera","Barbitistes constrictus","Species",NA,1,NA,"Romania",46.448,24.558,"2008"
"new_RaptorDiets.csv",2072,"Latkova et al 2012","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Otus","Otus scops",NA,"Insecta","Orthoptera","Isophya sp","Genus",NA,1,NA,"Romania",46.448,24.558,"2008"
"new_RaptorDiets.csv",2072,"Latkova et al 2012","Stomach","Stomach+Pellet+PreyRemains","Strigiformes","Strigidae","Otus","Otus scops",NA,"Insecta","Orthoptera","Ruspolia nitidula","Species",NA,3,NA,"Romania",46.448,24.558,"2008"
